data;ppt;t_max;t_med;t_min;ur_max;ur_med;ur_min;rad_global;rad_liq;v_max;v_med
2017-08-28;  0,000;31,270;21,390;12,880; 91,900; 57,790;  19,500;21,000; 8,754; 4,035;1,109
2017-08-29;  0,000;31,750;21,350;12,020; 97,800; 59,403;  16,580;20,840; 8,870; 3,316;1,039
2017-08-30;  0,000;33,270;22,540;11,210; 94,100; 52,766;  17,600;20,640; 9,010; 4,115;1,390
2017-08-31;  0,000;27,750;20,230;15,450; 89,800; 69,994;  47,520;20,820; 9,043; 7,790;2,600
2017-09-01;  0,000;29,560;21,030;15,020; 88,400; 67,284;  38,100;19,860; 8,570; 6,272;2,444
2017-09-02;  0,000;29,180;20,200;13,450; 94,100; 70,141;  34,900;21,400; 9,356; 6,751;1,664
2017-09-03;  0,000;29,460;19,480;10,070; 99,500; 64,805;  22,220;21,220; 9,128; 3,955;1,153
2017-09-04;  0,000;30,030;20,600;10,790; 89,600; 50,509;  16,030;21,400; 9,356; 4,914;1,381
2017-09-05;  0,000;30,990;21,380;10,070; 90,600; 50,671;  23,780;21,220; 9,128; 4,834;1,537
2017-09-06;  0,000;31,180;22,120;12,690; 84,800; 49,887;  20,110;22,620; 9,384; 6,591;1,597
2017-09-07;  0,000;32,030;22,530;12,500; 95,800; 53,700;  20,180;22,080; 9,408; 4,354;1,331
2017-09-08;  0,000;32,790;23,020;11,930; 86,000; 46,247;  19,160;21,660; 8,874; 4,354;1,393
2017-09-09;  0,000;33,030;23,410;13,500; 81,500; 46,510;  21,060;21,560; 8,840; 4,275;1,436
2017-09-10;  0,000;32,180;23,060;12,880; 80,200; 47,169;  21,060;21,260; 8,717; 5,553;1,583
2017-09-11;  0,000;33,840;24,590;14,120; 83,600; 47,203;  21,640;21,360; 8,816; 5,073;1,349
2017-09-12;  0,000;34,220;25,030;14,210; 85,700; 47,186;  20,660;22,840; 9,400; 7,390;1,771
2017-09-13;  0,000;34,030;23,920;13,360; 94,500; 52,448;  18,750;22,120; 9,506; 6,112;1,378
2017-09-14;  0,000;34,750;25,070;13,930; 80,600; 44,026;  19,500;22,400; 9,173; 7,630;1,809
2017-09-15;  0,000;35,180;26,080;16,600; 69,570; 39,747;  14,880;22,200; 9,001; 6,112;1,599
2017-09-16;  0,000;34,990;24,940;15,450; 96,800; 51,571;  14,880;23,360; 9,824; 4,674;1,180
2017-09-17;  0,000;34,600;25,110;13,450; 86,400; 43,734;  16,370;21,860; 8,711; 5,393;1,499
2017-09-18;  0,000;32,790;24,060;16,120; 96,300; 62,485;  23,780;22,160; 8,833; 5,713;1,581
2017-09-19;  0,000;33,180;24,410;16,500; 94,100; 56,456;  19,160;22,780; 9,191; 6,591;1,770
2017-09-20;  0,000;33,220;24,130;15,400; 87,500; 55,010;  23,100;20,880; 8,109; 6,112;1,631
2017-09-21;  0,000;32,510;23,910;14,790; 95,400; 54,144;  22,150;21,740; 8,426; 4,674;1,172
2017-09-22;  0,000;33,270;23,900;14,260; 83,000; 46,853;  21,680;22,700; 8,997; 4,914;1,457
2017-09-23;  0,000;32,940;24,510;14,880; 82,100; 48,987;  21,270;23,000; 9,389; 7,470;2,068
2017-09-24;  0,000;30,750;23,040;18,120; 81,300; 61,324;  34,870;23,040; 9,370; 7,550;3,133
2017-09-25;  0,000;31,460;22,850;16,210; 83,800; 58,445;  25,420;22,260; 8,990; 6,991;2,213
2017-09-26;  0,000;30,800;22,260;14,020; 91,300; 60,432;  28,610;22,180; 9,004; 5,313;1,637
2017-09-27;  0,000;33,650;24,480;15,020; 93,800; 54,596;  23,580;22,160; 8,579; 7,071;1,454
2017-09-28;  0,000;33,510;24,480;17,550; 80,700; 56,285;  26,300;22,100; 8,550; 8,990;2,250
2017-09-29; 24,890;30,610;21,700;17,640; 97,900; 73,307;  41,020;22,760; 9,620; 9,630;2,582
2017-09-30; 21,840;23,610;19,290;17,020; 98,700; 90,590;  68,530;22,380; 9,273; 6,032;1,648
2017-10-01;  0,000;29,840;21,840;14,500; 98,700; 71,804;  39,430;23,940;11,742; 6,751;1,337
2017-10-02; 10,670;23,260;19,190;16,400; 97,300; 84,872;  57,020; 6,536; 1,286; 7,949;1,600
2017-10-03;  0,762;25,510;20,110;15,500; 93,600; 67,494;  28,990;15,046; 6,797; 5,952;1,704
2017-10-04;  0,000;28,700;21,160;14,170; 91,000; 60,067;  32,690;21,380; 9,298; 5,553;1,533
2017-10-05;  0,000;33,460;24,260;14,070; 92,800; 62,422;  34,870;25,160;12,845; 5,153;1,236
2017-10-06;  0,000;35,840;27,210;18,790; 89,100; 56,751;  28,610;24,280;13,034; 5,393;1,480
2017-10-07; 18,540;27,560;20,210;18,020; 96,600; 88,377;  49,150; 4,702;-1,009; 9,230;2,353
2017-10-08;  0,000;28,270;22,210;17,880; 94,700; 78,894;  56,560;18,480; 9,249; 7,949;1,275
2017-10-09;  0,000;30,990;24,130;17,120; 98,600; 73,681;  47,110;16,460; 7,840; 4,594;1,137
2017-10-10;  0,000;35,940;26,680;18,210; 97,600; 64,591;  27,460;24,340;13,130; 6,831;1,587
2017-10-11;  0,000;36,510;26,900;18,500; 95,900; 61,055;  26,640;21,100;11,213; 5,553;1,119
2017-10-12;  0,000;37,000;27,990;19,070; 96,200; 58,928;  24,880;24,920;13,640; 5,872;1,420
2017-10-13;  3,556;37,280;27,790;19,600; 90,200; 58,703;  25,450;23,640;12,414; 6,192;1,337
2017-10-14;  0,000;36,040;27,190;20,680; 88,000; 61,549;  24,700;24,760;14,013; 8,190;1,896
2017-10-15;  0,000;29,080;21,980;17,310; 83,700; 68,912;  49,520;26,360;13,442; 7,790;3,384
2017-10-16;  0,000;30,410;22,440;16,400; 84,200; 67,729;  44,730;26,660;13,594; 7,310;2,669
2017-10-17;  0,000;32,700;24,860;17,830; 86,800; 63,318;  37,420;25,140;12,651; 4,914;1,704
2017-10-18;  0,000;34,420;26,100;17,640; 96,200; 58,713;  27,120;25,580;12,894; 5,952;1,141
2017-10-19;  0,000;35,750;27,350;18,600; 78,010; 45,811;  22,420;26,740;13,534;10,030;1,824
2017-10-20;  0,000;32,510;24,670;20,400; 79,980; 63,869;  34,530;20,480;10,204; 7,151;2,051
2017-10-21;  0,000;27,700;23,390;20,350; 82,800; 67,657;  51,160;10,794; 4,060; 5,792;1,772
2017-10-22;  6,858;22,760;20,570;18,400; 98,100; 91,661;  73,710; 4,260;-0,478; 4,115;0,825
2017-10-23;  0,000;22,990;19,270;16,020; 98,000; 82,514;  65,100;10,420; 4,617; 6,831;2,410
2017-10-24;  0,000;30,220;21,450;14,830; 87,000; 69,466;  43,810;26,260;13,706; 7,470;2,003
2017-10-25;  2,032;34,700;24,060;15,170; 96,500; 68,118;  31,770;25,140;13,084; 8,430;1,546
2017-10-26; 24,640;26,460;20,000;17,640; 98,100; 88,399;  60,850;10,846; 4,124; 8,830;1,504
2017-10-27;  5,334;29,940;21,050;17,740; 97,100; 84,830;  50,340;13,618; 6,238; 8,510;1,641
2017-10-28;  0,000;30,610;23,920;17,450; 96,900; 73,467;  50,340;23,360;12,949; 7,630;1,924
2017-10-29;  5,588;26,080;22,190;19,920; 96,900; 84,271;  65,330; 8,256; 2,804; 7,310;1,364
2017-10-30;  3,302;23,560;20,390;18,480; 97,200; 91,562;  80,300; 7,686; 2,466; 6,032;1,285
2017-10-31;  0,254;25,460;20,620;16,790; 97,600; 81,257;  60,810;13,900; 5,969; 6,511;2,107
2017-11-01;  0,000;27,750;20,430;15,310; 85,400; 63,678;  38,270;28,820;14,159; 7,390;3,257
2017-11-02;  0,000;30,510;22,180;15,020; 82,900; 61,690;  34,630;30,020;15,633; 6,991;2,218
2017-11-03;  2,286;33,460;24,180;15,260; 96,500; 67,036;  34,700;27,400;14,898; 5,313;1,398
2017-11-04; 52,580;30,610;23,170;18,500; 98,300; 80,319;  50,820;21,520;11,923;13,700;2,249
2017-11-05;  0,254;23,370;20,100;18,210; 98,100; 88,458;  74,410; 8,002; 3,072; 4,834;1,508
2017-11-06;  0,000;26,700;20,260;16,450; 92,700; 78,292;  57,650;17,840; 9,413; 7,230;2,584
2017-11-07;  0,000;27,460;20,990;16,120; 86,200; 69,982;  49,250;21,580;11,246; 7,870;2,660
2017-11-08;  0,000;29,460;22,410;16,690; 92,800; 73,600;  49,630;20,560;11,598; 5,952;1,441
2017-11-09;  2,032;28,065;22,400;17,690; 95,900; 81,459;  58,160;14,580; 6,838; 9,630;1,189
2017-11-10; 10,920;31,650;24,120;18,780; 98,300; 77,104;  45,410;26,880;15,311; 8,830;1,654
2017-11-11;  2,540;27,650;21,680;17,640; 98,800; 83,543;  59,960;16,860; 8,906; 6,032;1,899
2017-11-12;  0,000;29,180;22,200;14,450; 97,600; 60,144;  29,970;31,360;15,679; 6,272;1,263
2017-11-13;  0,000;30,030;22,320;13,640; 92,500; 56,358;  25,280;30,900;15,004; 7,710;1,952
2017-11-14;  0,000;32,700;23,050;12,980; 82,200; 49,096;  21,400;30,860;14,156; 7,230;1,877
2017-11-15;  0,000;33,840;24,340;14,980; 85,800; 57,960;  34,120;28,960;15,097; 6,112;1,482
2017-11-16;  0,000;33,560;25,250;18,550; 90,300; 62,225;  37,730;25,100;12,927; 6,272;1,718
2017-11-17; 63,500;29,990;22,110;18,750; 98,000; 82,683;  52,140;19,200; 9,770;14,500;1,774
2017-11-18; 21,080;29,840;23,190;18,970; 97,800; 82,546;  53,400;21,980;11,832; 6,991;1,501
2017-11-19; 19,560;28,940;23,150;20,350; 96,500; 84,856;  55,710;18,680;10,039; 6,751;1,487
2017-11-20;  0,000;28,750;22,890;19,870; 91,200; 80,793;  59,380;15,292; 8,130; 6,991;1,992
2017-11-21;  7,620;29,560;22,390;19,350; 97,700; 86,753;  60,000;14,258; 7,279; 4,115;1,200
2017-11-22; 26,670;27,320;22,190;17,930; 98,300; 82,137;  62,720;18,300; 9,563; 7,071;2,019
2017-11-23;  0,000;28,230;21,890;16,600; 90,000; 71,851;  51,290;26,060;12,572; 5,792;2,160
2017-11-24;  0,000;32,030;23,980;15,980; 97,700; 65,981;  35,860;29,280;15,188; 5,792;1,200
2017-11-25;  0,000;33,460;25,500;16,500; 82,400; 59,038;  33,370;27,200;14,684; 7,949;1,352
2017-11-26; 11,430;27,180;22,860;19,550; 98,800; 83,615;  64,450;11,342; 5,096; 9,230;1,958
2017-11-27; 13,970;27,750;22,730;20,240; 98,700; 88,923;  63,430;12,960; 5,974; 5,633;1,320
2017-11-28;  0,254;30,650;23,880;18,790; 97,700; 74,259;  48,910;23,680;12,072; 7,151;2,188
2017-11-29;  0,000;29,560;22,570;16,170; 88,000; 63,572;  33,510;30,960;15,390; 7,230;2,700
2017-11-30;  1,270;29,080;21,980;16,310; 87,500; 72,344;  52,350;22,600;10,916; 5,073;1,726
2017-12-01;  1,524;27,560;21,680;18,400; 97,100; 79,509;  54,930;15,978; 7,782; 7,151;1,626
2017-12-02;  0,254;28,700;23,220;18,500; 89,000; 72,137;  51,630;17,600; 8,482; 7,071;2,290
2017-12-03;  0,000;31,270;24,660;19,350; 91,300; 70,944;  48,540;24,700;13,480; 7,151;1,771
2017-12-04;  0,000;33,460;25,970;18,690; 93,200; 65,945;  35,890;29,700;15,984; 5,073;1,619
2017-12-05;  0,000;33,560;25,890;20,070; 87,100; 65,550;  38,300;28,600;15,368; 7,870;2,341
2017-12-06;  6,096;32,410;24,110;20,450; 94,000; 78,272;  48,470;20,280;10,206; 7,151;1,472
2017-12-07;  9,910;29,840;22,580;19,880; 98,600; 87,587;  57,380;12,088; 5,535; 6,671;1,007
2017-12-08;  0,000;31,560;24,530;20,680; 98,500; 80,214;  51,530;21,840;11,929; 8,670;1,656
2017-12-09;  0,000;31,180;25,180;19,310; 90,000; 66,426;  38,340;28,320;15,155; 5,153;1,744
2017-12-10;  0,254;31,940;25,210;18,980; 94,800; 65,950;  35,410;26,300;13,218; 7,470;1,223
2017-12-11;  0,000;33,750;25,130;18,550; 95,000; 66,808;  26,980;26,240;13,410;10,270;2,054
2017-12-12;  0,000;29,370;22,650;18,400; 83,100; 68,088;  48,910;26,420;13,723; 8,030;3,459
2017-12-13;  0,000;31,700;24,390;17,550; 88,600; 66,460;  42,660;30,060;15,580; 7,550;2,173
2017-12-14;  0,000;32,890;25,380;18,120; 94,500; 65,025;  33,510;27,180;14,028; 3,795;1,100
2017-12-15;  0,762;33,840;25,940;20,640; 88,100; 68,352;  36,440;23,460;11,356; 4,834;1,201
2017-12-16;  0,254;33,850;26,430;19,310; 96,600; 66,340;  35,210;25,160;13,108; 4,674;1,243
2017-12-17;  0,000;33,750;26,470;20,310; 90,500; 64,914;  38,610;23,680;12,540; 4,674;1,285
2017-12-18;  0,000;33,080;25,990;20,740; 87,200; 68,036;  38,750;23,300;12,393; 9,870;1,680
2017-12-19;  6,858;33,940;24,820;20,540; 96,600; 75,105;  39,940;23,980;12,374; 9,390;1,675
2017-12-20;  0,000;31,940;23,660;20,020; 97,100; 80,216;  44,560;18,540; 9,344; 5,713;1,389
2017-12-21; 20,070;23,560;20,980;19,640; 98,100; 94,712;  85,000; 6,624; 0,912; 3,715;0,913
2017-12-22;  5,600;27,510;21,950;19,870; 97,700; 89,300;  63,500;13,612; 5,238; 5,952;1,204
2017-12-23;  1,500;31,080;23,640;19,780; 97,800; 84,200;  50,100;21,780;11,636; 9,630;1,529
2017-12-24;  0,000;31,370;25,050;20,590; 98,100; 76,000;  55,300;25,500;14,531; 7,071;1,744
2017-12-25;  5,100;30,130;22,570;19,880; 98,100; 88,000;  58,160;13,974; 6,299; 8,510;1,007
2017-12-26;  0,000;31,650;24,680;19,690; 98,100; 78,500;  47,590;27,440;15,956; 6,112;1,430
2017-12-27;  0,000;31,840;25,880;20,690; 97,700; 73,200;  44,290;26,580;15,042; 5,633;1,758
2017-12-28;  0,000;31,080;25,830;21,920; 92,400; 74,600;  52,860;18,560; 9,643; 6,352;1,659
2017-12-29; 38,100;28,990;23,630;19,260; 96,800; 82,930;  60,740;12,886; 5,574; 9,230;1,335
2017-12-30; 22,860;25,420;21,620;19,400; 99,000; 93,090;  80,100; 8,890; 1,460; 6,272;1,690
2017-12-31; 33,020;28,800;22,300;20,020; 98,000; 89,830;  66,250;13,900; 5,715;10,350;2,126
2018-01-01;  2,794;29,750;23,170;19,310; 98,700; 87,330;  61,320;15,888; 8,341; 5,153;1,132
2018-01-02;  0,254;29,370;23,710;20,960; 96,800; 84,700;  59,080;20,440;10,462; 7,390;1,849
2018-01-03;  5,080;29,220;23,640;20,920; 95,000; 83,780;  60,810;18,980; 8,443; 5,872;1,705
2018-01-04;  0,000;31,460;25,130;19,310; 93,200; 60,990;  31,940;30,900;16,064; 7,310;2,279
2018-01-05;  0,000;31,750;25,000;17,830; 89,200; 67,050;  46,500;28,420;15,457; 6,352;1,412
2018-01-06;  5,588;30,030;23,850;18,690; 97,100; 80,926;  52,720;15,440; 7,674; 5,872;1,090
2018-01-07;  2,540;23,800;20,170;18,020; 97,300; 87,290;  75,880;12,280; 4,090; 7,949;2,334
2018-01-08;  9,400;24,420;20,490;18,450; 98,600; 93,060;  79,990;10,560; 3,015; 4,514;1,344
2018-01-09;  0,000;26,650;22,010;18,880; 98,000; 88,006;  69,960;13,270; 5,891; 6,591;1,448
2018-01-10;  0,000;31,460;24,630;18,400; 96,400; 74,535;  48,330;22,740;11,193; 6,352;1,240
2018-01-11; 28,450;31,180;22,600;18,780; 98,800; 85,712;  52,990;18,580; 9,311; 7,870;1,113
2018-01-12; 16,260;26,890;21,310;18,580; 99,000; 87,963;  64,210;12,986; 6,066; 7,310;1,045
2018-01-13;  7,620;29,560;21,990;18,310; 98,700; 84,460;  56,120;17,040; 7,824; 5,952;1,168
2018-01-14; 16,000;29,080;22,770;18,690; 98,600; 85,273;  60,270;17,660; 8,163; 6,432;1,189
2018-01-15; 31,750;31,270;24,070;19,680; 98,600; 80,803;  49,860;21,360;11,703; 5,313;1,387
2018-01-16; 11,940;29,700;23,530;19,830; 98,900; 87,122;  54,730;20,080;10,235; 6,432;1,140
2018-01-17;  0,000;32,560;24,930;20,350; 99,300; 78,708;  47,110;28,020;16,609; 5,473;1,038
2018-01-18; 12,950;33,080;25,710;20,210; 96,600; 75,822;  47,040;19,780;10,375; 7,071;1,469
2018-01-19;  5,334;31,370;23,900;19,780; 97,700; 80,602;  50,850;16,520; 7,710; 8,430;1,178
2018-01-20;  1,524;32,130;24,460;20,120; 96,800; 77,855;  45,100;22,940;12,824; 6,671;1,543
2018-01-21;  0,254;33,940;24,760;20,120; 97,500; 78,074;  43,880;25,760;15,849; 8,030;1,298
2018-01-22;  0,000;33,370;25,370;20,970; 96,500; 77,091;  38,850;22,800;12,888; 8,190;1,060
2018-01-23; 32,260;33,660;25,830;20,880; 97,700; 76,497;  43,980;24,840;13,382; 8,030;1,567
2018-01-24;  7,366;32,800;25,040;20,310; 98,300; 76,837;  46,130;22,680;12,851; 5,792;1,642
2018-01-25;  6,858;32,710;25,050;20,690; 96,500; 79,100;  44,870;24,720;13,932; 5,473;1,313
2018-01-26;  0,000;30,890;24,890;20,970; 91,300; 74,183;  53,500;25,900;14,225; 7,230;2,714
2018-01-27;  0,000;30,610;24,470;20,210; 88,500; 72,768;  51,870;22,300;11,324; 6,831;2,636
2018-01-28;  0,254;32,000;23,830;20,170; 95,800; 81,364;  48,060;16,760; 8,542; 4,754;1,163
2018-01-29;  4,064;31,270;24,300;20,680; 98,200; 84,777;  54,760;16,220; 8,427; 6,991;1,092
2018-01-30; 16,510;22,670;20,800;19,070; 97,200; 91,136;  81,100; 7,906; 1,695; 6,352;1,751
2018-01-31;  0,000;29,460;22,680;16,790; 96,700; 72,845;  43,340;27,220;13,611; 6,911;2,310
2018-02-01;  0,000;30,890;23,610;17,550; 95,100; 69,402;  41,060;27,300;13,346; 7,230;2,182
2018-02-02;  0,000;30,130;23,330;18,600; 89,500; 74,424;  53,600;21,100;10,443; 5,633;1,908
2018-02-03;  0,000;31,270;23,370;17,930; 93,400; 70,622;  47,590;25,780;12,720; 9,310;2,793
2018-02-04;  0,000;30,610;23,030;17,880; 82,600; 66,502;  47,010;25,720;13,422; 8,430;2,796
2018-02-05;  0,000;29,840;22,600;17,360; 90,400; 71,361;  43,440;21,680;10,537; 6,831;2,354
2018-02-06;  0,000;30,320;23,280;17,170; 93,500; 68,476;  41,230;21,760;10,374; 6,591;1,885
2018-02-07;  0,000;31,080;23,830;16,930; 97,900; 66,745;  34,560;28,620;14,188; 6,751;1,419
2018-02-08;  0,000;33,190;24,960;16,310; 95,000; 62,486;  31,400;28,520;14,640; 4,674;1,188
2018-02-09;  0,000;34,530;26,660;18,070; 96,300; 61,143;  29,570;27,380;14,072; 4,594;1,322
2018-02-10;  0,000;30,040;25,340;22,110; 94,800; 75,244;  56,160;17,260; 8,536; 5,952;1,443
2018-02-11;  0,254;31,650;24,750;20,970; 97,500; 81,831;  53,840;17,800; 8,677; 6,352;1,140
2018-02-12;  0,000;32,510;25,470;19,930; 98,100; 76,334;  48,270;21,840;11,669; 5,633;1,340
2018-02-13;  0,254;27,560;23,150;19,690; 90,400; 76,948;  61,080;13,418; 6,779; 7,550;2,542
2018-02-14; 26,920;24,370;20,660;18,500; 98,100; 87,800;  78,090; 5,718; 0,910; 8,670;2,178
2018-02-15;  5,334;25,080;21,080;18,880; 97,400; 88,053;  74,620; 7,326; 1,705; 4,434;1,488
2018-02-16;  0,000;30,610;23,190;17,210; 92,800; 74,596;  49,320;25,180;13,743; 8,510;2,149
2018-02-17; 10,410;31,090;22,930;16,790; 96,700; 76,093;  45,450;23,920;12,497; 6,032;1,363
2018-02-18; 25,910;25,420;20,770;19,120; 98,600; 94,048;  76,560; 8,604; 2,861; 5,633;1,416
2018-02-19;  0,254;28,230;22,800;18,930; 98,800; 85,266;  63,910;14,828; 7,157; 3,715;0,957
2018-02-20;  0,254;29,840;24,080;20,590; 96,800; 84,042;  61,590;17,620; 8,699; 6,831;1,677
2018-02-21;  0,000;30,410;25,110;20,970; 96,000; 74,510;  51,360;23,220;12,418; 5,633;1,528
2018-02-22;  0,000;31,850;25,030;19,070; 97,600; 74,117;  42,420;24,440;13,494; 5,713;1,369
2018-02-23;  0,000;31,280;24,690;19,690; 93,900; 71,638;  44,770;25,980;13,498; 7,151;2,386
2018-02-24;  0,000;31,280;23,990;18,210; 84,700; 66,638;  40,920;25,280;12,711; 6,911;2,455
2018-02-25;  0,000;31,090;23,900;17,450; 93,600; 70,309;  45,650;23,420;11,592; 6,511;1,930
2018-02-26;  1,778;27,940;21,680;18,020; 98,300; 87,263;  63,530;13,906; 5,555; 6,032;1,161
2018-02-27;  0,254;28,320;22,920;19,790; 98,300; 85,267;  57,890;14,754; 7,385; 4,754;1,136
2018-02-28;  0,000;32,220;25,440;19,500; 98,900; 74,766;  45,790;23,020;12,690; 5,393;1,228
2018-03-01; 16,000;32,670;23,870;20,500; 98,800; 86,620;  48,540;19,400;10,437; 8,750;0,990
2018-03-02;  5,842;31,660;24,340;19,880; 99,200; 84,290;  54,490;22,960;12,544; 8,430;1,217
2018-03-03;  0,254;30,900;24,920;20,210; 98,800; 79,800;  54,800;22,600;12,012; 5,073;1,406
2018-03-04;  0,254;33,000;25,250;21,060; 96,800; 77,115;  45,720;23,260;11,786; 7,310;1,428
2018-03-05;  0,000;32,620;25,080;19,600; 99,000; 78,961;  46,570;22,840;11,778; 9,310;1,191
2018-03-06;  4,572;33,480;24,710;19,930; 97,600; 82,420;  44,290;21,840;11,185; 6,991;1,202
2018-03-07; 39,880;32,190;24,710;21,070; 98,900; 84,858;  50,070;17,980; 9,693; 6,831;1,262
2018-03-08;  6,096;29,180;24,200;20,600; 98,800; 82,035;  59,150;18,820; 9,141; 5,553;2,260
2018-03-09;  0,000;31,480;24,490;18,400; 96,500; 73,876;  43,650;23,920;12,306; 6,511;1,890
2018-03-10;  0,000;31,040;24,280;18,930; 95,900; 78,566;  47,630;17,840; 8,970; 4,674;1,393
2018-03-11;  0,000;32,050;25,120;19,020; 98,300; 74,263;  44,970;24,700;13,064; 4,354;1,130
2018-03-12;  0,000;33,660;26,760;19,590; 97,700; 71,893;  42,520;22,040;11,652; 6,272;1,415
2018-03-13;  0,000;33,390;26,270;21,170; 96,800; 78,200;  49,090;19,720;10,506; 4,594;1,117
2018-03-14;  0,000;34,910;27,180;21,450; 95,800; 72,919;  43,170;20,700;11,280; 9,870;1,726
2018-03-15; 24,890;33,090;24,840;20,070; 97,000; 80,101;  46,500;19,720; 9,636; 9,390;1,971
2018-03-16;  4,826;32,340;25,310;21,260; 94,600; 80,141;  51,270;19,120; 9,760; 7,071;1,314
2018-03-17;  0,000;32,620;25,670;20,400; 98,900; 78,496;  51,400;22,400;12,292; 4,000;1,320
2018-03-18;  0,000;33,290;26,170;19,880; 95,000; 73,165;  43,990;22,440;11,864; 3,555;0,979
2018-03-19;  0,000;33,720;26,480;20,550; 97,600; 75,065;  45,320;21,720;11,935; 5,233;1,303
2018-03-20; 21,080;33,960;24,880;21,450; 97,000; 81,980;  44,020;18,860;10,009; 7,949;1,348
2018-03-21; 33,530;30,140;23,520;19,070; 98,600; 84,457;  60,240;19,560;10,566; 6,192;1,400
2018-03-22;  0,000;30,620;24,010;19,260; 98,600; 80,124;  52,460;21,200;11,058; 4,594;1,279
2018-03-23;  0,000;33,010;25,320;18,980; 97,900; 76,122;  46,000;21,360;11,370; 6,032;1,275
2018-03-24;  0,000;31,190;25,360;20,070; 98,400; 74,681;  49,430;22,240;11,245; 5,313;1,230
2018-03-25;  0,000;31,380;25,210;19,170; 98,100; 73,783;  46,910;21,860;11,296; 4,994;1,324
2018-03-26; 21,080;30,240;23,090;19,880; 96,900; 84,532;  53,850;15,422; 7,153; 6,432;1,475
2018-03-27;  0,000;28,700;22,450;18,980; 99,000; 83,930;  58,840;14,192; 6,687; 6,032;1,222
2018-03-28;  0,000;31,720;24,050;18,600; 97,300; 74,719;  41,570;20,320;10,232; 6,751;1,216
2018-03-29;  0,000;31,530;24,150;19,360; 96,200; 75,695;  44,260;21,200;11,166; 8,670;1,291
2018-03-30;  0,000;31,380;24,190;19,980; 98,000; 77,288;  45,620;19,140; 9,889; 6,352;1,182
2018-03-31; 22,860;30,800;22,290;18,500; 98,600; 85,872;  47,860;14,726; 6,458; 9,950;1,237
2018-04-01; 22,350;29,560;22,920;19,690; 99,100; 88,447;  58,130;12,914; 6,180; 6,831;1,165
2018-04-02;  0,254;28,700;23,200;20,070; 98,900; 85,382;  60,440;14,144; 6,752; 5,792;1,337
2018-04-03; 15,240;27,080;22,230;19,310; 98,700; 89,698;  65,170;11,916; 3,980; 5,473;0,933
2018-04-04;  0,254;29,470;22,950;19,020; 99,100; 80,859;  47,860;19,020; 9,385; 4,594;1,071
2018-04-05;  0,000;29,850;22,900;16,640; 98,900; 75,716;  38,340;20,100; 9,010; 3,476;0,892
2018-04-06;  0,000;29,660;22,930;16,980; 98,300; 74,215;  42,830;21,120; 9,317; 5,313;1,407
2018-04-07;  0,000;31,480;23,230;16,400; 98,600; 71,879;  32,320;22,160;10,064; 7,310;1,545
2018-04-08;  0,000;31,010;23,570;16,980; 98,500; 74,962;  47,390;20,700; 9,725; 6,671;1,612
2018-04-09;  0,000;30,570;24,000;18,210; 94,400; 72,707;  46,270;20,900; 9,801; 6,511;1,759
2018-04-10;  0,000;30,810;23,940;18,930; 90,400; 70,964;  45,550;19,140; 8,616; 6,831;1,602
2018-04-11;  0,000;30,620;23,600;17,880; 94,000; 70,134;  38,210;20,960; 9,364; 5,872;1,524
2018-04-12;  1,270;28,710;22,390;15,500; 98,400; 72,515;  38,170;15,616; 6,220; 3,316;0,887
2018-04-13;  0,000;31,380;24,400;17,360; 97,700; 68,156;  39,570;20,840; 9,847; 6,432;1,366
2018-04-14;  0,000;29,430;23,470;18,600; 91,800; 71,148;  48,340;16,460; 7,027; 6,511;2,327
2018-04-15;  0,000;26,610;21,560;18,500; 95,000; 79,336;  58,910;12,196; 4,373; 7,071;2,624
2018-04-16;  0,000;26,510;21,020;17,830; 91,300; 74,381;  55,140;15,084; 6,156; 7,870;3,216
2018-04-17;  0,000;27,330;21,240;16,400; 87,800; 68,560;  45,650;20,220; 9,161; 6,591;2,658
2018-04-18;  0,000;28,320;20,630;13,550; 96,300; 66,039;  32,460;20,380; 8,695; 4,354;1,192
2018-04-19;  0,000;28,510;20,220;11,980; 97,800; 67,195;  34,740;20,260; 8,849; 5,872;1,148
2018-04-20;  0,000;27,560;20,190;13,360; 92,700; 62,357;  29,560;16,560; 6,049; 4,914;1,373
2018-04-21;  0,000;27,510;19,360;10,310; 96,600; 64,975;  35,350;20,540; 8,314; 5,792;1,350
2018-04-22;  0,000;30,040;21,390;13,260; 97,100; 71,456;  37,290;17,860; 7,981; 6,511;1,285
2018-04-23;  0,000;29,480;22,170;15,600; 98,200; 71,462;  39,160;18,060; 8,015; 5,473;1,086
2018-04-24;  0,000;29,280;22,140;15,450; 97,700; 72,595;  39,870;18,980; 8,373; 7,151;1,525
2018-04-25;  0,000;30,800;22,810;15,450; 96,800; 70,805;  36,610;15,716; 6,651; 4,994;1,164
2018-04-26;  0,000;30,620;23,120;15,880; 98,600; 73,133;  39,900;17,700; 7,798; 6,751;1,283
2018-04-27;  0,000;31,100;23,500;16,830; 98,000; 71,525;  40,720;18,300; 8,431; 3,875;0,973
2018-04-28;  0,000;31,010;23,160;16,400; 98,600; 72,466;  38,310;18,120; 8,326; 3,236;0,982
2018-04-29;  0,000;30,430;22,990;16,740; 96,600; 70,747;  39,130;15,860; 6,827; 3,955;0,905
2018-04-30;  0,000;31,290;23,070;15,880; 95,200; 65,614;  30,730;18,400; 8,438; 4,834;1,312
